fecha,ultimo,apertura,maximo,minimo,vol,variacion
2019-08-27,"2,050","2,040","2,070","2,040","12,51M","0,49%"
2019-08-26,"2,040","2,020","2,060","2,010","6,67M","0,49%"
2019-08-23,"2,030","2,090","2,100","2,030","11,28M","-1,46%"
2019-08-22,"2,060","2,000","2,090","2,000","12,76M","3,00%"
2019-08-21,"2,000","2,020","2,040","2,000","7,83M","-0,99%"
2019-08-20,"2,020","2,060","2,070","2,010","11,88M","-2,42%"
2019-08-19,"2,070","2,110","2,150","2,070","13,02M","-1,43%"
2019-08-16,"2,100","2,010","2,100","1,980","32,25M","4,48%"
2019-08-15,"2,010","2,020","2,040","1,980","24,88M","0,00%"
2019-08-14,"2,010","2,080","2,080","2,010","22,96M","-3,37%"
2019-08-13,"2,080","2,100","2,140","2,080","26,98M","-0,95%"
2019-08-12,"2,100","2,210","2,210","2,100","12,88M","-4,11%"
2019-08-09,"2,190","2,230","2,240","2,170","17,24M","-2,67%"
2019-08-08,"2,250","2,230","2,250","2,210","14,95M","2,27%"
2019-08-07,"2,200","2,200","2,210","2,160","19,29M","0,46%"
2019-08-06,"2,190","2,240","2,250","2,190","18,30M","-1,79%"
2019-08-05,"2,230","2,200","2,250","2,200","12,16M","0,45%"
2019-08-02,"2,220","2,220","2,240","2,200","15,38M","-1,77%"
2019-08-01,"2,260","2,240","2,290","2,230","15,36M","1,35%"
2019-07-31,"2,230","2,250","2,280","2,230","24,98M","-0,45%"
2019-07-30,"2,240","2,300","2,300","2,230","21,62M","-2,61%"
2019-07-29,"2,300","2,290","2,320","2,260","21,27M","1,32%"
2019-07-26,"2,270","2,400","2,400","2,260","47,27M","-6,58%"
2019-07-25,"2,430","2,460","2,510","2,420","17,18M","-0,41%"
2019-07-24,"2,440","2,440","2,460","2,420","9,92M","-0,41%"
2019-07-23,"2,450","2,420","2,460","2,400","10,67M","2,08%"
2019-07-22,"2,400","2,420","2,440","2,380","13,06M","-0,41%"
2019-07-19,"2,410","2,510","2,530","2,410","20,55M","-3,98%"
2019-07-18,"2,510","2,470","2,520","2,450","17,26M","0,00%"
2019-07-17,"2,510","2,600","2,600","2,510","16,88M","-3,46%"
2019-07-16,"2,600","2,560","2,620","2,540","12,89M","1,56%"
2019-07-15,"2,560","2,580","2,590","2,560","9,71M","0,00%"
2019-07-12,"2,560","2,560","2,600","2,560","10,48M","0,39%"
2019-07-11,"2,550","2,570","2,570","2,510","10,41M","-0,39%"
2019-07-10,"2,560","2,540","2,610","2,540","11,24M","0,79%"
2019-07-09,"2,540","2,540","2,550","2,500","21,44M","-0,39%"
2019-07-08,"2,550","2,610","2,640","2,540","12,94M","-2,67%"
2019-07-05,"2,620","2,640","2,660","2,590","21,65M","-0,38%"
2019-07-04,"2,630","2,550","2,630","2,550","19,44M","3,14%"
2019-07-03,"2,550","2,480","2,550","2,460","11,77M","2,41%"
2019-07-02,"2,490","2,550","2,550","2,480","15,10M","-1,97%"
2019-07-01,"2,540","2,550","2,570","2,530","17,76M","0,79%"
2019-06-28,"2,520","2,500","2,520","2,490","10,80M","1,20%"
2019-06-27,"2,490","2,480","2,500","2,460","14,53M","1,22%"
2019-06-26,"2,460","2,440","2,490","2,440","15,23M","0,82%"
2019-06-25,"2,440","2,440","2,440","2,400","16,81M","0,00%"
2019-06-24,"2,440","2,470","2,500","2,440","12,80M","-0,81%"
2019-06-21,"2,460","2,480","2,510","2,450","27,94M","-0,81%"
2019-06-20,"2,480","2,540","2,540","2,470","23,47M","-1,98%"
2019-06-19,"2,530","2,540","2,560","2,520","26,72M","0,00%"
2019-06-18,"2,530","2,570","2,570","2,510","22,23M","-1,56%"
2019-06-17,"2,570","2,590","2,600","2,570","7,43M","-0,39%"
2019-06-14,"2,580","2,580","2,590","2,570","7,92M","-0,39%"
2019-06-13,"2,590","2,580","2,610","2,550","13,19M","0,00%"
2019-06-12,"2,590","2,600","2,620","2,580","21,40M","-1,52%"
2019-06-11,"2,630","2,670","2,700","2,630","17,59M","-1,87%"
2019-06-10,"2,680","2,640","2,680","2,620","13,15M","2,29%"
2019-06-07,"2,620","2,670","2,670","2,600","25,18M","-1,50%"
2019-06-06,"2,660","2,730","2,770","2,640","21,44M","-1,85%"
2019-06-05,"2,710","2,790","2,810","2,700","21,17M","-3,56%"
2019-06-04,"2,810","2,700","2,810","2,700","18,43M","3,69%"
2019-06-03,"2,710","2,740","2,740","2,690","23,10M","-1,81%"
2019-05-31,"2,760","2,790","2,810","2,750","13,30M","-2,47%"
2019-05-30,"2,830","2,820","2,850","2,810","8,46M","1,43%"
2019-05-29,"2,790","2,780","2,800","2,760","12,91M","-1,41%"
2019-05-28,"2,830","2,770","2,830","2,740","17,55M","1,80%"
2019-05-27,"2,780","2,790","2,820","2,770","4,50M","0,72%"
2019-05-24,"2,760","2,780","2,810","2,760","13,03M","-0,36%"
2019-05-23,"2,770","2,750","2,780","2,740","19,07M","-0,36%"
2019-05-22,"2,780","2,800","2,830","2,770","17,18M","-1,07%"
2019-05-21,"2,810","2,780","2,810","2,750","12,67M","1,44%"
2019-05-20,"2,770","2,790","2,810","2,750","12,71M","-0,72%"
2019-05-17,"2,790","2,790","2,820","2,760","13,59M","-0,71%"
2019-05-16,"2,810","2,730","2,810","2,710","12,47M","3,31%"
2019-05-15,"2,720","2,720","2,730","2,670","12,70M","0,00%"
2019-05-14,"2,720","2,750","2,760","2,700","11,69M","-0,37%"
2019-05-13,"2,730","2,750","2,760","2,710","12,77M","-0,73%"
2019-05-10,"2,750","2,800","2,800","2,750","21,33M","-0,36%"
2019-05-09,"2,760","2,790","2,810","2,760","10,74M","-2,47%"
2019-05-08,"2,830","2,790","2,830","2,760","24,44M","1,43%"
2019-05-07,"2,790","2,850","2,870","2,790","24,17M","-1,76%"
2019-05-06,"2,840","2,820","2,850","2,800","10,09M","-1,39%"
2019-05-03,"2,880","2,880","2,900","2,860","13,49M","0,35%"
2019-05-02,"2,870","2,860","2,920","2,820","18,33M","1,06%"
2019-04-30,"2,840","2,900","2,910","2,790","28,98M","-2,74%"
2019-04-29,"2,920","2,820","2,920","2,810","22,02M","2,82%"
2019-04-26,"2,840","2,830","2,860","2,800","10,35M","1,07%"
2019-04-25,"2,810","2,810","2,840","2,780","21,94M","-0,35%"
2019-04-24,"2,820","2,870","2,890","2,800","39,63M","-1,74%"
2019-04-23,"2,870","2,940","2,940","2,860","67,09M","-3,04%"
2019-04-18,"2,960","3,000","3,000","2,920","22,03M","-1,33%"
2019-04-17,"3,000","2,940","3,000","2,930","33,52M","2,04%"
2019-04-16,"2,940","2,900","2,940","2,890","23,90M","1,38%"
2019-04-15,"2,900","2,900","2,950","2,880","62,13M","0,35%"
2019-04-12,"2,890","2,840","2,900","2,800","18,32M","1,76%"
2019-04-11,"2,840","2,810","2,870","2,770","21,44M","-1,05%"
2019-04-10,"2,870","2,960","2,980","2,870","21,81M","-2,38%"
2019-04-09,"2,940","2,960","3,000","2,940","40,75M","-0,68%"
2019-04-08,"2,960","2,980","2,990","2,950","50,86M","-0,34%"
2019-04-05,"2,970","2,970","2,980","2,920","15,88M","0,00%"
2019-04-04,"2,970","2,930","2,980","2,910","12,27M","1,02%"
2019-04-03,"2,940","2,890","2,940","2,880","15,36M","2,80%"
2019-04-02,"2,860","2,920","2,930","2,850","19,48M","-1,72%"
2019-04-01,"2,910","2,850","2,910","2,800","87,01M","4,68%"
2019-03-29,"2,780","2,790","2,800","2,760","12,97M","0,36%"
2019-03-28,"2,770","2,790","2,800","2,740","8,67M","-0,72%"
2019-03-27,"2,790","2,750","2,850","2,740","19,18M","1,45%"
2019-03-26,"2,750","2,780","2,790","2,750","13,52M","-1,08%"
2019-03-25,"2,780","2,800","2,830","2,770","16,99M","-0,71%"
2019-03-22,"2,800","2,890","2,900","2,780","30,69M","-2,44%"
2019-03-21,"2,870","2,910","2,920","2,840","22,65M","-1,71%"
2019-03-20,"2,920","3,020","3,040","2,920","13,95M","-3,63%"
2019-03-19,"3,030","3,030","3,060","3,020","10,26M","0,00%"
2019-03-18,"3,030","2,950","3,040","2,950","13,63M","3,06%"
2019-03-15,"2,940","2,960","2,970","2,940","26,43M","-0,68%"
2019-03-14,"2,960","2,960","3,010","2,950","11,98M","0,00%"
2019-03-13,"2,960","2,930","2,980","2,920","12,00M","1,02%"
2019-03-12,"2,930","2,950","2,960","2,910","12,06M","0,00%"
2019-03-11,"2,930","2,920","2,940","2,880","11,99M","0,69%"
2019-03-08,"2,910","2,950","2,970","2,890","18,25M","-2,68%"
2019-03-07,"2,990","3,110","3,140","2,970","28,47M","-3,86%"
2019-03-06,"3,110","3,100","3,140","3,090","16,20M","0,00%"
2019-03-05,"3,110","3,100","3,120","3,070","10,82M","0,00%"
2019-03-04,"3,110","3,120","3,130","3,100","8,77M","0,32%"
2019-03-01,"3,100","3,160","3,160","3,100","10,60M","-1,27%"
2019-02-28,"3,140","3,090","3,160","3,070","17,00M","0,96%"
2019-02-27,"3,110","3,030","3,120","3,030","14,86M","2,30%"
2019-02-26,"3,040","3,020","3,050","2,970","13,19M","0,33%"
2019-02-25,"3,030","3,020","3,040","3,020","9,60M","0,66%"
2019-02-22,"3,010","3,010","3,030","3,000","11,60M","0,00%"
2019-02-21,"3,010","3,040","3,040","3,000","16,65M","-0,66%"
2019-02-20,"3,030","3,050","3,060","3,020","16,43M","-0,66%"
2019-02-19,"3,050","3,040","3,060","3,010","14,26M","-0,33%"
2019-02-18,"3,060","3,020","3,070","3,010","13,54M","1,66%"
2019-02-15,"3,010","2,920","3,030","2,910","25,06M","3,08%"
2019-02-14,"2,920","2,970","2,970","2,920","19,78M","-1,35%"
2019-02-13,"2,960","2,970","2,970","2,920","15,87M","0,00%"
2019-02-12,"2,960","2,990","3,000","2,950","14,98M","0,00%"
2019-02-11,"2,960","2,920","2,970","2,900","16,80M","2,42%"
2019-02-08,"2,890","2,870","2,900","2,850","22,19M","0,00%"
2019-02-07,"2,890","2,940","2,950","2,860","22,20M","-1,70%"
2019-02-06,"2,940","2,940","2,980","2,910","26,90M","0,00%"
2019-02-05,"2,940","2,940","2,970","2,890","24,86M","0,68%"
2019-02-04,"2,920","3,070","3,070","2,900","50,18M","-4,58%"
2019-02-01,"3,060","3,130","3,190","3,020","59,41M","-7,27%"
2019-01-31,"3,300","3,370","3,380","3,270","21,17M","-1,79%"
2019-01-30,"3,360","3,310","3,360","3,310","16,29M","1,51%"
2019-01-29,"3,310","3,310","3,340","3,290","15,19M","-0,60%"
2019-01-28,"3,330","3,380","3,390","3,300","11,13M","-2,06%"
2019-01-25,"3,400","3,330","3,400","3,330","12,79M","2,72%"
2019-01-24,"3,310","3,380","3,400","3,300","16,24M","-1,78%"
2019-01-23,"3,370","3,220","3,380","3,220","14,81M","3,69%"
2019-01-22,"3,250","3,260","3,270","3,230","18,69M","-1,22%"
2019-01-21,"3,290","3,310","3,310","3,260","9,53M","-0,60%"
2019-01-18,"3,310","3,330","3,380","3,310","21,34M","0,00%"
2019-01-17,"3,310","3,330","3,360","3,300","17,19M","-1,49%"
2019-01-16,"3,360","3,310","3,360","3,300","22,57M","1,51%"
2019-01-15,"3,310","3,290","3,310","3,250","10,20M","1,53%"
2019-01-14,"3,260","3,230","3,280","3,220","9,11M","0,31%"
2019-01-11,"3,250","3,210","3,260","3,200","18,47M","0,93%"
2019-01-10,"3,220","3,220","3,250","3,200","11,08M","-0,92%"
2019-01-09,"3,250","3,290","3,320","3,240","15,37M","-0,61%"
2019-01-08,"3,270","3,270","3,290","3,230","14,10M","0,00%"
2019-01-07,"3,270","3,260","3,270","3,220","9,32M","0,62%"
2019-01-04,"3,250","3,170","3,250","3,150","11,87M","3,83%"
2019-01-03,"3,130","3,130","3,170","3,110","9,46M","0,00%"
2019-01-02,"3,130","3,120","3,150","3,060","12,49M","-0,95%"
2018-12-31,"3,160","3,120","3,170","3,110","4,57M","0,96%"
2018-12-28,"3,130","3,080","3,130","3,060","10,54M","2,29%"
2018-12-27,"3,060","3,170","3,170","3,030","16,65M","-0,97%"
2018-12-24,"3,090","3,140","3,180","3,090","4,94M","-2,52%"
2018-12-21,"3,170","3,270","3,290","3,150","27,97M","-3,06%"
2018-12-20,"3,270","3,300","3,350","3,270","15,06M","-2,39%"
2018-12-19,"3,350","3,320","3,370","3,320","12,51M","0,90%"
2018-12-18,"3,320","3,350","3,380","3,320","13,69M","-1,19%"
2018-12-17,"3,360","3,370","3,420","3,350","10,37M","-0,88%"
2018-12-14,"3,390","3,380","3,400","3,320","12,57M","-0,29%"
2018-12-13,"3,400","3,410","3,430","3,370","21,86M","0,59%"
2018-12-12,"3,380","3,330","3,410","3,330","16,87M","2,11%"
2018-12-11,"3,310","3,320","3,350","3,300","10,92M","0,30%"
2018-12-10,"3,300","3,340","3,370","3,300","9,57M","-1,79%"
2018-12-07,"3,360","3,350","3,420","3,320","13,26M","1,20%"
2018-12-06,"3,320","3,440","3,440","3,310","18,12M","-4,32%"
2018-12-05,"3,470","3,500","3,520","3,450","14,25M","-1,42%"
2018-12-04,"3,520","3,580","3,600","3,520","13,27M","-3,03%"
2018-12-03,"3,630","3,700","3,700","3,630","11,57M","0,00%"
2018-11-30,"3,630","3,610","3,660","3,600","13,26M","0,28%"
2018-11-29,"3,620","3,620","3,630","3,570","12,11M","1,40%"
2018-11-28,"3,570","3,660","3,670","3,530","27,77M","-2,19%"
2018-11-27,"3,650","3,710","3,710","3,620","15,03M","-1,62%"
2018-11-26,"3,710","3,680","3,740","3,680","12,73M","1,64%"
2018-11-23,"3,650","3,660","3,680","3,630","5,97M","0,00%"
2018-11-22,"3,650","3,660","3,670","3,640","6,63M","-0,82%"
2018-11-21,"3,680","3,680","3,710","3,650","9,66M","0,55%"
2018-11-20,"3,660","3,690","3,700","3,640","10,45M","-1,35%"
2018-11-19,"3,710","3,740","3,770","3,710","10,81M","-0,54%"
2018-11-16,"3,730","3,740","3,780","3,710","16,75M","0,00%"
2018-11-15,"3,730","3,730","3,760","3,680","13,00M","0,00%"
2018-11-14,"3,730","3,690","3,760","3,670","11,02M","0,54%"
2018-11-13,"3,710","3,670","3,780","3,660","20,69M","1,09%"
2018-11-12,"3,670","3,680","3,710","3,660","8,90M","0,00%"
2018-11-09,"3,670","3,650","3,680","3,630","62,89M","-0,54%"
2018-11-08,"3,690","3,730","3,740","3,690","12,90M","-0,81%"
2018-11-07,"3,720","3,780","3,790","3,640","54,99M","4,49%"
2018-11-06,"3,560","3,590","3,600","3,530","79,24M","-0,84%"
2018-11-05,"3,590","3,560","3,630","3,550","84,97M","0,84%"
2018-11-02,"3,560","3,560","3,580","3,540","222,26M","1,42%"
2018-11-01,"3,510","3,520","3,550","3,480","95,85M","-1,96%"
2018-10-31,"3,580","3,600","3,610","3,570","16,31M","0,85%"
2018-10-30,"3,550","3,520","3,580","3,500","78,62M","1,14%"
2018-10-29,"3,510","3,540","3,560","3,460","88,52M","0,29%"
2018-10-26,"3,500","3,540","3,560","3,400","272,56M","1,16%"
2018-10-25,"3,460","3,330","3,460","3,320","21,48M","2,37%"
2018-10-24,"3,380","3,460","3,470","3,370","128,72M","-2,31%"
2018-10-23,"3,460","3,500","3,520","3,440","30,31M","-1,98%"
2018-10-22,"3,530","3,710","3,760","3,530","20,72M","-3,81%"
2018-10-19,"3,670","3,640","3,750","3,500","45,90M","0,82%"
2018-10-18,"3,640","3,820","3,900","3,440","63,40M","-4,46%"
2018-10-17,"3,810","3,880","3,900","3,810","13,71M","-1,30%"
2018-10-16,"3,860","3,850","3,860","3,810","19,73M","0,78%"
2018-10-15,"3,830","3,830","3,850","3,800","9,11M","-0,26%"
2018-10-12,"3,840","3,900","3,920","3,830","13,31M","-0,52%"
2018-10-11,"3,860","3,840","3,910","3,830","18,51M","-1,03%"
2018-10-10,"3,900","3,900","3,960","3,900","25,35M","-0,51%"
2018-10-09,"3,920","3,870","3,960","3,850","20,45M","2,08%"
2018-10-08,"3,840","3,860","3,870","3,810","8,89M","-0,78%"
2018-10-05,"3,870","3,920","3,920","3,870","9,46M","-1,28%"
2018-10-04,"3,920","3,850","3,960","3,830","17,68M","1,82%"
2018-10-03,"3,850","3,890","3,900","3,820","10,62M","0,26%"
2018-10-02,"3,840","3,850","3,880","3,810","25,54M","-0,78%"
2018-10-01,"3,870","3,920","3,950","3,870","16,82M","-1,78%"
2018-09-28,"3,940","3,940","3,960","3,850","21,19M","-1,01%"
2018-09-27,"3,980","3,980","4,000","3,900","16,70M","-0,50%"
2018-09-26,"4,000","4,030","4,050","3,980","11,51M","-0,99%"
2018-09-25,"4,040","4,000","4,060","4,000","9,80M","1,00%"
2018-09-24,"4,000","4,010","4,040","3,990","10,30M","-0,50%"
2018-09-21,"4,020","4,100","4,130","4,020","49,15M","-3,60%"
2018-09-20,"4,170","4,190","4,220","4,150","20,42M","-0,48%"
2018-09-19,"4,190","4,190","4,200","4,100","26,93M","0,24%"
2018-09-18,"4,180","4,140","4,190","4,110","20,60M","0,48%"
2018-09-17,"4,160","4,070","4,170","4,060","24,04M","1,96%"
2018-09-14,"4,080","4,060","4,090","4,020","10,23M","1,24%"
2018-09-13,"4,030","3,970","4,070","3,970","11,35M","1,51%"
2018-09-12,"3,970","4,040","4,040","3,910","16,24M","-1,24%"
2018-09-11,"4,020","4,030","4,070","4,000","7,24M","0,25%"
2018-09-10,"4,010","3,970","4,050","3,960","9,73M","1,01%"
2018-09-07,"3,970","4,000","4,030","3,910","14,95M","-0,50%"
2018-09-06,"3,990","4,040","4,060","3,980","16,55M","-1,97%"
2018-09-05,"4,070","4,050","4,110","4,030","28,96M","0,49%"
2018-09-04,"4,050","3,960","4,060","3,930","28,49M","4,38%"
2018-09-03,"3,880","3,860","3,890","3,850","5,84M","0,52%"
